Datetime,Open,High,Low,Close,Volume,fisher 20,fisher 10,RSI 16,RSI 21,MACD macd line,MACD signal line,ret
2021-05-20 11:25:00+05:30,33669.80078,33685.19922,33657.44922,33661.75,0,-1.222191457,-1.193305805,43.56891715,44.97585185,-8.960290267,-4.934991793,-0.000289562
2021-05-20 11:30:00+05:30,33658.69922,33669.80078,33649.44922,33669.25,0,-1.62111484,-1.51592258,44.98730827,45.93412384,-9.779601994,-5.903913833,0.000222805
2021-05-20 11:35:00+05:30,33668.64844,33690.10156,33658.14844,33675.94922,0,-1.750714294,-1.445009094,46.27393992,46.80303332,-9.775653823,-6.678261831,0.000198971
2021-05-20 11:40:00+05:30,33675.64844,33710.39844,33675.64844,33687.89844,0,-1.528074827,-0.948045461,48.56276714,48.35743669,-8.707943033,-7.084198072,0.000354829
2021-05-20 11:45:00+05:30,33685.39844,33693.85156,33671.69922,33688.44922,0,-1.371519368,-0.603163244,48.6702812,48.43036562,-7.728244701,-7.213007398,1.63E-05
2021-05-20 11:50:00+05:30,33686.75,33718.25,33679.69922,33679.69922,0,-1.109784732,-0.103238065,47.00536373,47.31577291,-7.570609317,-7.284527781,-0.000259733
2021-05-20 11:55:00+05:30,33678,33692.89844,33674.60156,33683.05078,0,-0.956842427,0.124250489,47.73583123,47.79894992,-7.093469949,-7.246316215,9.95E-05
2021-05-20 12:00:00+05:30,33681.5,33690.05078,33662.19922,33689.75,0,-0.862181087,0.124470208,49.22793613,48.78475497,-6.104394932,-7.017931958,0.00019889
2021-05-20 12:05:00+05:30,33688.35156,33706.25,33676.05078,33679.05078,0,-0.528321044,0.309434073,46.94476176,47.28723398,-6.113411786,-6.837027924,-0.000317581
2021-05-20 12:10:00+05:30,33680.35156,33698.19922,33669.10156,33698.19922,0,-0.296020278,0.394436562,51.26016611,50.16210931,-4.523297078,-6.374281755,0.000568556
2021-05-20 12:15:00+05:30,33695.19922,33699.89844,33665.89844,33672.14844,0,-0.147933269,0.418552211,45.84846101,46.53655705,-5.304058167,-6.160237037,-0.000773062
2021-05-20 12:20:00+05:30,33670.89844,33671.5,33611.85156,33633.25,0,-0.420482573,0.018867263,39.24881306,41.79987664,-8.958329724,-6.719855575,-0.001155211
2021-05-20 12:25:00+05:30,33632.05078,33642.64844,33609.75,33615.39844,0,-0.836573356,-0.486306499,36.66522559,39.84556766,-13.14333004,-8.004550467,-0.000530771
2021-05-20 12:30:00+05:30,33613.05078,33633.25,33598.5,33627.75,0,-1.292841487,-0.999928523,39.59956984,41.82169205,-15.28708507,-9.461057387,0.000367438
2021-05-20 12:35:00+05:30,33627.60156,33652.10156,33625.69922,33631.60156,0,-1.382915005,-1.154518487,40.51623569,42.4407991,-16.48520627,-10.86588716,0.000114535
2021-05-20 12:40:00+05:30,33628.64844,33637.5,33622.10156,33637.25,0,-1.456309291,-1.259776402,41.89566564,43.36878468,-16.78545202,-12.04980013,0.00016795
2021-05-20 12:45:00+05:30,33634.60156,33657.94922,33634.60156,33655.85156,0,-1.315676573,-1.126605825,46.272384,46.35920393,-15.34551476,-12.70894306,0.000553005
2021-05-20 12:50:00+05:30,33654.64844,33668,33634.75,33661.55078,0,-1.082211914,-0.900851108,47.56321896,47.25521003,-13.58784259,-12.88472296,0.000169338
2021-05-20 12:55:00+05:30,33657.80078,33659.69922,33635.25,33639.69922,0,-0.903018827,-0.694525331,43.30786388,44.27767404,-13.79904639,-13.06758765,-0.000649155
2021-05-20 13:00:00+05:30,33637.19922,33647.14844,33617.35156,33644.19922,0,-0.915375712,-0.690125996,44.40054599,45.02666865,-13.448291,-13.14372832,0.000133771
2021-05-20 13:05:00+05:30,33644.64844,33651.94922,33632.89844,33634.30078,0,-0.892296261,-0.399902535,42.47951904,43.67090169,-13.80984472,-13.2769516,-0.000294209
2021-05-20 13:10:00+05:30,33631.94922,33641.19922,33577.94922,33590.19922,0,-1.148897917,-0.588208022,35.23464136,38.27888597,-17.45380952,-14.11232318,-0.001311208
2021-05-20 13:15:00+05:30,33586.75,33601.39844,33553.55078,33572.44922,0,-1.519220503,-0.956422486,32.83079879,36.3805963,-21.52581829,-15.59502221,-0.000528428
2021-05-20 13:20:00+05:30,33569.10156,33605,33567.05078,33593.55078,0,-1.799944524,-1.241139091,38.17910693,40.08922768,-22.78751456,-17.03352068,0.000628538
2021-05-20 13:25:00+05:30,33590.55078,33595.44922,33554,33573.39844,0,-2.163425561,-1.62121602,35.31465904,37.87521825,-25.12393063,-18.65160267,-0.000599887
2021-05-20 13:30:00+05:30,33567.39844,33569.55078,33533.14844,33559.80078,0,-2.561041998,-2.036021066,33.50541409,36.44906574,-27.75285676,-20.47185349,-0.000405013
2021-05-20 13:35:00+05:30,33557.05078,33582.80078,33548.30078,33560.69922,0,-2.599409159,-2.115268758,33.74464422,36.61464763,-29.42461462,-22.26240571,2.68E-05
2021-05-20 13:40:00+05:30,33558.05078,33577.80078,33544.55078,33574.89844,0,-2.609196518,-2.151246622,37.5332861,39.2416633,-29.26637197,-23.66319897,0.000423091
2021-05-20 13:45:00+05:30,33574.85156,33607.35156,33566,33595.60156,0,-2.236376327,-1.779579549,42.63493141,42.86678955,-27.15734143,-24.36202746,0.000616625
2021-05-20 13:50:00+05:30,33592.64844,33597.44922,33577.44922,33592.10156,0,-1.872983899,-1.404574485,42.01614794,42.41754356,-25.47468399,-24.58455877,-0.00010418
2021-05-20 13:55:00+05:30,33590.64844,33594.05078,33565.35156,33587.44922,0,-1.583578082,-1.038941264,41.16896815,41.80604507,-24.23717998,-24.51508301,-0.000138495
2021-05-20 14:00:00+05:30,33585,33656,33566.55078,33612.55078,0,-1.11646958,-0.401923531,47.28602861,46.19995147,-20.98901453,-23.80986931,0.000747349
2021-05-20 14:05:00+05:30,33612.60156,33631.5,33581.64844,33587.89844,0,-0.734454505,0.174820695,42.64137153,42.86262673,-20.17153324,-23.0822021,-0.000733427
2021-05-20 14:10:00+05:30,33586.5,33591,33555.85156,33573,0,-0.679468745,0.240209219,40.10215489,40.98398923,-20.48966077,-22.56369383,-0.000443566
2021-05-20 14:15:00+05:30,33574.89844,33575.85156,33528.05078,33546.44922,0,-0.931234786,-0.109402457,36.02431957,37.87748983,-22.62341662,-22.57563839,-0.000790837
2021-05-20 14:20:00+05:30,33543.60156,33551.44922,33524.64844,33525.89844,0,-1.308467861,-0.582513537,33.23417545,35.6795455,-25.6767245,-23.19585561,-0.000612607
2021-05-20 14:25:00+05:30,33523.39844,33538.94922,33491.30078,33516.80078,0,-1.729786322,-1.076673331,32.06158658,34.74244459,-28.502044,-24.25709329,-0.000271362
2021-05-20 14:30:00+05:30,33515.10156,33522.10156,33456.5,33480.10156,0,-2.162204073,-1.559983521,27.83568993,31.26441014,-33.31837679,-26.06934999,-0.00109495
2021-05-20 14:35:00+05:30,33482.55078,33510.25,33441.35156,33449.25,0,-2.593438816,-2.025517808,24.89351098,28.72601873,-39.17325361,-28.69013071,-0.00092149
2021-05-20 14:40:00+05:30,33443.35156,33491,33443.35156,33489.10156,0,-3.019819514,-2.474634194,34.4411374,35.79614168,-40.13494694,-30.97909396,0
2021-05-20 14:45:00+05:30,33489.44922,33493.55078,33423.75,33435.89844,0,-3.44102549,-2.910800985,29.16207401,31.4262595,-44.675156,-33.71830637,0
2021-05-20 14:50:00+05:30,33436.75,33445,33360.25,33363.10156,0,-3.857852321,-3.337447952,23.83088701,26.73693743,-53.53033938,-37.68071297,0
2021-05-20 14:55:00+05:30,33361.05078,33380.10156,33332.89844,33351.30078,0,-4.271312346,-3.757353894,23.10066203,26.0746847,-60.79950162,-42.3044707,0
2021-05-20 15:00:00+05:30,33350,33367.19922,33276.14844,33311.05078,0,-4.682311688,-4.172589652,20.7836795,23.95014581,-69.0126686,-47.64611028,0
2021-05-20 15:05:00+05:30,33309.35156,33334.35156,33305.19922,33334.35156,0,-5.091565812,-4.584633043,25.40375048,27.53890572,-72.8022651,-52.67734124,0
2021-05-20 15:10:00+05:30,33340.89844,33368.39844,33334.14844,33336,0,-4.151609231,-3.684059545,25.73062006,27.7920234,-74.81016745,-57.10390648,0
2021-05-20 15:15:00+05:30,33329.60156,33334.85156,33287,33328.5,0,-3.891033799,-3.446704389,25.19483991,27.33585175,-76.1290634,-60.90893787,0
2021-05-20 15:20:00+05:30,33329.25,33378.94922,33320.5,33368.55078,0,-3.318871542,-2.798423841,33.12657801,33.45979671,-73.09988464,-63.34712722,0
2021-05-20 15:25:00+05:30,33366.75,33400.75,33364.10156,33400.75,0,-2.657861882,-2.026009108,38.70045201,37.87927732,-67.32495068,-64.14269191,0
2021-05-21 09:15:00+05:30,33559.80078,33737.39844,33559.80078,33723.5,0,-1.504673061,-1.05025036,67.58618488,63.43758862,-36.28675511,-58.57150455,0
2021-05-21 09:20:00+05:30,33718.10156,33760.30078,33694.80078,33702.05078,0,-0.531449452,-0.206222621,65.40150498,61.66713738,-13.26660504,-49.51052465,0
2021-05-21 09:25:00+05:30,33697.60156,33803.35156,33676.25,33798.35156,0,0.254978084,0.499647145,70.03946037,66.12407085,12.60242506,-37.08793471,0
2021-05-21 09:30:00+05:30,33801.85156,33862.44922,33799.14844,33845.05078,0,0.906539763,1.102899535,71.98218878,68.01748911,36.45186011,-22.37997575,0.001381701
2021-05-21 09:35:00+05:30,33849.14844,33895.30078,33844.05078,33888.44922,0,1.468965871,1.636638451,73.67432447,69.67157832,58.18389272,-6.267202051,0.001282268
2021-05-21 09:40:00+05:30,33887,33911.89844,33854.19922,33908.75,0,1.974305961,2.124909957,74.44443636,70.42290675,76.16678524,10.21959541,0.000599047
2021-05-21 09:45:00+05:30,33907.14844,33960.60156,33907.14844,33944.89844,0,2.443479319,2.583848229,75.78961952,71.73220338,92.27158453,26.62999323,0.00106605
2021-05-21 09:50:00+05:30,33951.5,33999.19922,33940.75,33951.10156,0,2.889772767,3.023937671,76.02065727,71.95588719,104.3326129,42.17051717,0.000182741
2021-05-21 09:55:00+05:30,33951.75,33985.64844,33946.14844,33960.5,0,3.27739407,3.396619077,76.38486208,72.30453401,113.3428939,56.40499251,0.000276823
2021-05-21 10:00:00+05:30,33959.35156,34025.94922,33917.94922,34000.5,0,3.678186465,3.789522326,77.90812227,73.76222236,122.3014571,69.58428542,0.001177839
2021-05-21 10:05:00+05:30,34004.30078,34019.89844,33968.89844,33972.10156,0,4.084128079,4.191243631,74.27970717,70.97738551,125.6611231,80.79965296,-0.000835236
2021-05-21 10:10:00+05:30,33974,33974,33928.64844,33943.14844,0,3.808261002,3.444752271,70.69893395,68.22018131,124.5516536,89.55005309,-0.000852262
2021-05-21 10:15:00+05:30,33943.89844,34039.60156,33942.05078,34037.05078,0,3.833012966,3.201702227,74.88701173,71.93308662,129.7538042,97.59080332,0.002766459
2021-05-21 10:20:00+05:30,34038.60156,34045.19922,34006.60156,34020.55078,0,4.051628365,3.291483954,72.9331557,70.41524669,131.0346482,104.2795723,-0.000484766
2021-05-21 10:25:00+05:30,34015.75,34035.25,34002.05078,34029.25,0,4.207689419,3.25006828,73.32455742,70.75683831,131.2388408,109.671426,0.000255705
2021-05-21 10:30:00+05:30,34028.30078,34059.05078,34018.39844,34047.80078,0,4.490569769,3.438783209,74.17403577,71.49380815,131.3830558,114.013752,0.000545142
2021-05-21 10:35:00+05:30,34049.85156,34109.30078,34028.75,34106.94922,0,4.836149046,3.740284148,76.69779279,73.71178429,134.7171959,118.1544407,0.001737218
2021-05-21 10:40:00+05:30,34109.30078,34112.64844,34087.19922,34087.89844,0,5.212606745,4.096686315,74.20646443,71.82190783,134.2744548,121.3784435,-0.00055856
2021-05-21 10:45:00+05:30,34088.14844,34097.39844,34054.25,34065.55078,0,4.745356037,3.408961833,71.3082161,69.62324201,130.6146656,123.225688,-0.000655589
2021-05-21 10:50:00+05:30,34065.19922,34110.69922,34046,34073.89844,0,4.20336297,2.864057839,71.74786543,69.98363985,126.924733,123.965497,0.000245047
2021-05-21 10:55:00+05:30,34076,34081.55078,34050.69922,34069.94922,0,3.606887896,2.358551862,71.19732666,69.57360459,122.2722872,123.626855,-0.000115902
2021-05-21 11:00:00+05:30,34069.30078,34071.39844,34040.64844,34054.64844,0,3.082077924,1.799162239,69.00898218,67.95391833,116.013217,122.1041274,-0.000449099
2021-05-21 11:05:00+05:30,34055.94922,34074.25,34045.5,34070.25,0,2.653335991,1.290541928,70.01149521,68.73323354,111.0318682,119.8896756,0.000458133
2021-05-21 11:10:00+05:30,34068.85156,34073.5,34051.10156,34065.89844,0,2.325208229,0.925207048,69.3441206,68.24717417,105.5166484,117.0150701,-0.000127723
2021-05-21 11:15:00+05:30,34067.35156,34100.80078,34052.75,34095.25,0,2.181695187,0.732002796,71.31164743,69.7616287,102.3345736,114.0789708,0.000861611
2021-05-21 11:20:00+05:30,34094.35156,34097,34076.85156,34092.75,0,2.173403694,0.688011744,70.89823852,69.465323,98.4758588,110.9583484,-7.33E-05
2021-05-21 11:25:00+05:30,34093.39844,34111.05078,34088.14844,34097.89844,0,2.385094601,0.942474271,71.26417624,69.74321174,94.74111879,107.7149025,0.000151013
2021-05-21 11:30:00+05:30,34097.55078,34151.35156,34096.85156,34138.85156,0,2.705939676,1.320414022,74.03446767,71.88060526,94.00228551,104.9723791,0.001201045
2021-05-21 11:35:00+05:30,34134.60156,34138.60156,34115.10156,34128.39844,0,3.077108738,1.741719949,72.14094098,70.54500551,91.51830889,102.2815651,-0.000306194
2021-05-21 11:40:00+05:30,34128.55078,34134.10156,34105.10156,34115.25,0,3.207183804,1.953743602,69.74749935,68.85526863,87.48035147,99.32132234,-0.000385264
2021-05-21 11:45:00+05:30,34115.94922,34130.60156,34061.30078,34066.55078,0,2.814276461,1.62735537,61.66482449,62.98785412,79.43494457,95.34404679,-0.001427491
2021-05-21 11:50:00+05:30,34066.30078,34111.10156,34058.35156,34102.19922,0,2.24523548,1.118109091,64.8457368,65.26300225,75.07007156,91.28925174,0.001046435
2021-05-21 11:55:00+05:30,34101.85156,34107.19922,34081.39844,34086.05078,0,1.799206738,0.755590668,62.34607037,63.4090607,69.50660542,86.93272248,-0.000473531
2021-05-21 12:00:00+05:30,34084.19922,34107.25,34073.05078,34075.05078,0,1.449001574,0.351881015,60.64742053,62.14637212,63.47817349,82.24181268,-0.000322713
2021-05-21 12:05:00+05:30,34074.64844,34077,34044.30078,34061.60156,0,0.8919599,-0.190193647,58.56639982,60.59722962,56.95877292,77.18520473,-0.000394694
2021-05-21 12:10:00+05:30,34059.94922,34083.5,34043.5,34075.35156,0,0.292431396,-0.696959934,60.06090244,61.62413103,52.29874372,72.20791253,0.00040368
2021-05-21 12:15:00+05:30,34075.94922,34106.35156,34072.60156,34087.75,0,0.02560833,-0.774465237,61.40003599,62.54824955,49.04077576,67.57448517,0
2021-05-21 12:20:00+05:30,34089.60156,34113.30078,34084.60156,34112.55078,0,0.003508703,-0.60627609,63.97713455,64.35127223,47.90777741,63.64114362,0
2021-05-21 12:25:00+05:30,34112.55078,34118.25,34103.19922,34107.55078,0,0.178927494,-0.213692026,63.07158701,63.7020751,46.07528268,60.12797143,0
2021-05-21 12:30:00+05:30,34106.14844,34107.10156,34082.44922,34098.19922,0,0.238878398,0.075616706,61.33950041,62.46454294,43.36849939,56.77607702,0
2021-05-21 12:35:00+05:30,34097.05078,34098.69922,34059.44922,34065.44922,0,0.101943636,0.07008279,55.63235264,58.29981609,38.1410367,53.04906896,-0.000960461
2021-05-21 12:40:00+05:30,34063.64844,34067.25,34021.69922,34023.89844,0,-0.308780501,-0.287523767,49.41081779,53.54404119,30.29619836,48.49849484,-0.001219734
2021-05-21 12:45:00+05:30,34016.55078,34057.75,34015.44922,34056.5,0,-0.792088922,-0.749636106,53.74052707,56.46951448,26.40539611,44.07987509,0.000958196
2021-05-21 12:50:00+05:30,34044,34054,33986.55078,34011.44922,0,-1.280987578,-1.230727728,47.72049687,51.74181783,19.46233606,39.15636729,-0.001322825
2021-05-21 12:55:00+05:30,34012.64844,34020.44922,33985.25,34015.10156,0,-1.755784685,-1.703224979,48.22207596,52.08331018,14.0921787,34.14352957,0.000107386
2021-05-21 13:00:00+05:30,34013.89844,34017.89844,33977.10156,33990.64844,0,-2.213513432,-2.160777958,45.12990272,49.61513373,7.773519192,28.86952749,-0.00071889
2021-05-21 13:05:00+05:30,33991.25,34000,33979.39844,33993.35156,0,-2.656507189,-2.604295711,45.54166143,49.89075741,2.950049271,23.68563185,7.95E-05
2021-05-21 13:10:00+05:30,33991.94922,33995.30078,33946,33959.55078,0,-3.088192699,-3.03663565,41.39807383,46.54755122,-3.559000018,18.23670548,-0.000994335
2021-05-21 13:15:00+05:30,33959.60156,34008.10156,33935.75,33991.35156,0,-3.440816885,-3.38041957,46.30118904,49.86629136,-6.081309646,13.37310245,0.000936431
2021-05-21 13:20:00+05:30,33990.44922,34038.25,33985.75,34026.80078,0,-2.750234684,-2.586190198,51.16003523,53.26275469,-5.160317577,9.666418446,0.001042889
2021-05-21 13:25:00+05:30,34026.19922,34062.05078,34022.44922,34061.89844,0,-1.935762416,-1.457540835,55.42002426,56.33787898,-1.580122523,7.417110252,0.001031471
2021-05-21 13:30:00+05:30,34060.14844,34102.75,34060.14844,34096.05078,0,-1.113879807,-0.50019039,59.12090846,59.08817898,3.967284186,6.727145039,0.001002655
2021-05-21 13:35:00+05:30,34096.30078,34101.89844,34054,34060.39844,0,-0.476067995,0.24983358,54.11819881,55.27192968,5.424270179,6.466570067,-0.001045644
2021-05-21 13:40:00+05:30,34061,34085.44922,34044.80078,34083.10156,0,-0.066259451,0.733533631,56.61199067,57.12350859,8.315043874,6.836264828,0.000666555
2021-05-21 13:45:00+05:30,34083.60156,34094.05078,33949.39844,34055.75,0,-0.009974046,0.716430786,52.91599117,54.28103783,8.3032457,7.129661003,-0.000802496
2021-05-21 13:50:00+05:30,34065.25,34075.14844,33943.19922,33963.94922,0,-0.140359163,0.481344307,42.89102602,46.18241288,0.876238989,5.8789766,-0.002695603
2021-05-21 13:55:00+05:30,33969.64844,34079.25,33954.14844,34070.69922,0,-0.276946875,0.266089599,53.75747624,54.47554695,3.563042973,5.415789875,0.003143038
2021-05-21 14:00:00+05:30,34071.25,34121.80078,34049.85156,34066.89844,0,-0.059390287,0.498801578,53.3717947,54.16351748,5.324288126,5.397489525,-0.000111556
2021-05-21 14:05:00+05:30,34065.35156,34088.19922,34042.5,34046.69922,0,0.202280255,0.659738548,51.28596457,52.48591977,5.032171714,5.324425963,-0.000592928
2021-05-21 14:10:00+05:30,34045.94922,34154.44922,34013.10156,34150.80078,0,0.615580315,0.984337218,59.9009184,59.3064551,13.05035704,6.869612179,0.003057611
2021-05-21 14:15:00+05:30,34151.05078,34262.30078,34151.05078,34230.89844,0,1.081241214,1.392474366,64.98328034,63.53529025,25.57324568,10.61033888,0.002345411
2021-05-21 14:20:00+05:30,34229.5,34309.25,34229.5,34282.55078,0,1.551086066,1.82607713,67.79131882,65.9324432,39.21360755,16.33099261,0.001508939
2021-05-21 14:25:00+05:30,34283.05078,34367.44922,34262.55078,34363.10156,0,2.010355717,2.262712558,71.58209468,69.24324044,55.87932539,24.24065917,0.002349615
2021-05-21 14:30:00+05:30,34365.64844,34421.39844,34345.85156,34417.69922,0,2.456630631,2.694847272,73.81060002,71.23291048,72.65507889,33.92354311,0.001588845
2021-05-21 14:35:00+05:30,34420.35156,34449.39844,34387.55078,34435.75,0,2.891561966,3.12090261,74.51537518,71.864744,86.41044576,44.42092364,0.000524462
2021-05-21 14:40:00+05:30,34437.35156,34474.44922,34390.25,34462,0,3.317711107,3.541441945,75.53656054,72.77770876,98.29672526,55.19608397,0.000762289
2021-05-21 14:45:00+05:30,34458.35156,34574.25,34452,34560.80078,0,3.737446523,3.957605052,78.92670753,75.87189674,114.3706906,67.0310053,0.002866949
2021-05-21 14:50:00+05:30,34560.10156,34564.60156,34497.64844,34510.25,0,4.152648604,4.370515369,73.37715345,71.50554676,121.6283426,77.95047275,-0.001462662
2021-05-21 14:55:00+05:30,34508.19922,34552,34490.55078,34541.55078,0,4.235784161,4.3551643,74.55864435,72.53323576,128.4253875,88.04545571,0.000907
2021-05-21 15:00:00+05:30,34540.05078,34540.60156,34487.60156,34520.64844,0,4.073296102,3.987852681,72.27395965,70.74419074,130.6197471,96.56031398,-0.000605136
2021-05-21 15:05:00+05:30,34521.89844,34562.89844,34506.80078,34556.55078,0,4.198110924,4.011371005,73.74780023,71.99017272,133.7144351,103.9911382,0.001040025
2021-05-21 15:10:00+05:30,34558.69922,34642.55078,34555.85156,34639.19922,0,4.465456189,4.228802004,76.77881224,74.60448693,141.2082748,111.4345655,0.002391687
2021-05-21 15:15:00+05:30,34639.39844,34643.94922,34598.80078,34609.85156,0,4.803326192,4.542200024,73.56187742,72.0955827,143.129182,117.7734888,-0.000847238
2021-05-21 15:20:00+05:30,34609.44922,34680.44922,34604.55078,34638.80078,0,5.175967912,4.902927354,74.67819479,73.03481969,145.3124039,123.2812719,0.000836444
2021-05-21 15:25:00+05:30,34641.39844,34687.35156,34615.30078,34686.35156,0,5.565669716,5.286885555,76.42243224,74.51429908,149.1601483,128.4570471,0.001372761
2021-05-24 09:15:00+05:30,34869.30078,35052.5,34831.39844,35051.10156,0,5.963684966,5.68217104,84.92105143,82.32502429,179.5717982,138.6799974,0.010515663
2021-05-24 09:20:00+05:30,35056.19922,35083.5,35015,35050,0,6.3657128,6.082928524,84.8225589,82.24509464,201.2643132,151.1968605,0
2021-05-24 09:25:00+05:30,35046.39844,35051.85156,34875.05078,34875.05078,0,4.92377316,4.468612903,70.89338815,70.78451735,202.0102,161.3595284,0
2021-05-24 09:30:00+05:30,34884.69922,34901.30078,34741.25,34887.05078,0,3.568336537,2.998235585,71.23894277,71.07480683,201.2497387,169.3375705,0
2021-05-24 09:35:00+05:30,34886.14844,34961.30078,34865.39844,34949.80078,0,2.782774101,2.170866621,73.02520188,72.5712036,203.3661893,176.1432942,0
2021-05-24 09:40:00+05:30,34947.39844,34952.5,34823.30078,34823.30078,0,2.264088878,1.615033653,64.42166412,65.40859217,192.6156456,179.4377645,0
2021-05-24 09:45:00+05:30,34821,34841.30078,34744.85156,34778.25,0,1.778434778,1.071027021,61.66196225,63.08048385,178.4040104,179.2310137,0
2021-05-24 09:50:00+05:30,34776.89844,34840.75,34758.10156,34765.05078,0,1.389841849,0.631392772,60.84735817,62.39725054,164.183515,176.221514,0
2021-05-24 09:55:00+05:30,34764.25,34807.60156,34715.80078,34715.80078,0,1.046559956,0.23080219,57.8078535,59.85722601,147.2422892,170.425669,0
2021-05-24 10:00:00+05:30,34703.94922,34724.80078,34535.85156,34560.55078,0,0.629510963,-0.296155882,49.49456756,52.74986345,119.9066588,160.321867,0
2021-05-24 10:05:00+05:30,34558.19922,34731.35156,34556.44922,34667.64844,0,0.214258667,-0.797965398,54.32757061,56.49183362,105.6667995,149.3908535,0
2021-05-24 10:10:00+05:30,34673,34782.55078,34661.94922,34755.75,0,-0.034615911,-0.989730888,57.86550021,59.27747314,100.3340794,139.5794986,0
2021-05-24 10:15:00+05:30,34758.10156,34851.60156,34754.55078,34832.75,0,-0.084618678,-0.782590935,60.70333193,61.53737446,101.1550641,131.8946117,0
2021-05-24 10:20:00+05:30,34833.10156,34889.55078,34824.89844,34878.35156,0,0.007040246,-0.376857895,62.30704513,62.82040704,104.283253,126.37234,0
2021-05-24 10:25:00+05:30,34875.94922,34883.64844,34807.44922,34834.85156,0,0.106086444,0.049291273,59.82290149,60.78933656,102.0756147,121.5129949,0
2021-05-24 10:30:00+05:30,34835.19922,34893.5,34830.89844,34857.19922,0,0.178080708,0.559251773,60.6819215,61.46146378,100.9654476,117.4034855,0.000641532
2021-05-24 10:35:00+05:30,34858.25,34881.85156,34852.10156,34858.25,0,0.222081765,1.071134437,60.72403881,61.49405081,99.02887826,113.728564,3.01E-05
2021-05-24 10:40:00+05:30,34857.35156,34864.89844,34782.35156,34782.35156,0,0.173575327,1.312107403,56.09449899,57.78811499,90.32851261,109.0485538,-0.002177345
2021-05-24 10:45:00+05:30,34784.05078,34861.39844,34775.75,34846.05078,0,0.094663891,1.39878123,58.89962849,59.91682953,87.56402122,104.7516472,0.001831366
2021-05-24 10:50:00+05:30,34845.89844,34942.64844,34840.25,34922.14844,0,0.135019162,1.681227926,61.99386552,62.30152506,90.47069688,101.8954572,0.002183824
2021-05-24 10:55:00+05:30,34931.94922,34960.55078,34907.85156,34952.94922,0,0.279170574,2.048043503,63.19030097,63.23119781,94.17404415,100.3511746,0.000881984
2021-05-24 11:00:00+05:30,34952.55078,34953.05078,34891.64844,34941.60156,0,0.551522133,2.213280117,62.41811943,62.63368391,95.09709244,99.30035814,-0.000324655
2021-05-24 11:05:00+05:30,34941.60156,34954.55078,34927.5,34945.10156,0,0.958675265,2.513845134,62.56860526,62.74768815,95.01575315,98.44343714,0.000100167
2021-05-24 11:10:00+05:30,34943.75,34951.35156,34882.25,34888.10156,0,1.302821738,2.335611096,58.49944872,59.63634539,89.32221664,96.61919304,-0.00163113
2021-05-24 11:15:00+05:30,34887.30078,34940.60156,34886.89844,34918.14844,0,1.57187396,2.061699034,59.96350298,60.71453654,86.24045337,94.54344511,0.000861236
2021-05-24 11:20:00+05:30,34914.5,34914.89844,34863.55078,34914.89844,0,1.665623251,1.616628323,59.72042871,60.5309014,82.58391003,92.15153809,-9.31E-05
2021-05-24 11:25:00+05:30,34913.64844,34924.14844,34882.19922,34885.05078,0,1.746623326,1.329340241,57.43946697,58.81547969,76.39696007,89.00062249,-0.000854869
2021-05-24 11:30:00+05:30,34885.75,34899.39844,34834.05078,34851.69922,0,1.658855909,0.917746661,54.93850771,56.92280782,68.01849048,84.80419609,-0.000956042
2021-05-24 11:35:00+05:30,34852.80078,34891,34827.89844,34890,0,1.515646363,0.289134071,57.22019033,58.53189159,63.73435593,80.59022805,0.001098965
2021-05-24 11:40:00+05:30,34890.69922,34890.69922,34860.05078,34879.75,0,1.424914603,-0.181816912,56.40490155,57.92390413,58.833859,76.23895424,-0.00029378
2021-05-24 11:45:00+05:30,34880.44922,34898,34871,34875.05078,0,1.33054387,-0.443632196,56.01460567,57.63571021,53.94910054,71.7809835,-0.000134726
2021-05-24 11:50:00+05:30,34874.89844,34877.35156,34835.85156,34840,0,0.965879158,-0.853473757,53.09176556,55.47409422,46.7111323,66.76701326,-0.001005039
2021-05-24 11:55:00+05:30,34839.10156,34839.10156,34786.10156,34808.89844,0,0.343284148,-1.306156387,50.59309909,53.60110848,38.02700254,61.01901112,-0.000892697
2021-05-24 12:00:00+05:30,34810.19922,34850.55078,34808.80078,34831.14844,0,-0.179289681,-1.503998343,52.30595872,54.74876465,32.5647698,55.32816285,0
2021-05-24 12:05:00+05:30,34832.25,34873,34815.25,34873,0,-0.506753315,-1.388240687,55.40769232,56.85638177,31.25272041,50.51307436,0
2021-05-24 12:10:00+05:30,34876.94922,34876.94922,34848.14844,34870.25,0,-0.604130939,-1.048870245,55.15628085,56.67426184,29.64923191,46.34030587,0
2021-05-24 12:15:00+05:30,34868.69922,34872.85156,34834.5,34836.39844,0,-0.661603813,-0.70593566,52.05492502,54.42115729,25.35464498,42.14317369,0
2021-05-24 12:20:00+05:30,34837.80078,34855.94922,34800.25,34845.85156,0,-0.857368601,-0.672760176,52.8447164,54.94634133,22.45509373,38.2055577,0
2021-05-24 12:25:00+05:30,34845.25,34861.5,34823.05078,34827.5,0,-0.979494316,-0.607213667,51.10158887,53.68540998,18.46352473,34.25715111,0
2021-05-24 12:30:00+05:30,34827.35156,34845.25,34814.64844,34814.64844,0,-1.148246469,-0.667623224,49.87272909,52.79454094,14.10062068,30.22584502,0
