,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,price_in,time_in,type,price_out,time_out,stocks,open,profit,last day Close
387,387.0,,,243.95,2021-07-21 03:45:17,long,243.95,2021-07-21 03:46:01,ZOTA,244.5,0.0,243.9499969482422
388,388.0,,,175.5,2021-07-21 03:45:17,long,175.5,2021-07-21 03:46:01,SALZERELEC,175.9499969482422,0.0,176.0
389,389.0,,,313.3,2021-07-21 03:45:17,short,313.3,2021-07-21 03:46:01,DATAMATICS,298.5,0.0,298.5
390,390.0,,,73.5,2021-07-21 03:45:17,long,73.5,2021-07-21 03:46:01,NDTV,74.0999984741211,0.0,74.05000305175781
391,391.0,,,653.45,2021-07-21 03:45:17,long,653.45,2021-07-21 03:46:01,SPANDANA,667.9500122070312,0.0,667.1500244140625
392,392.0,,,75.7,2021-07-21 03:45:17,long,75.7,2021-07-21 03:46:01,SPICEJET,75.8499984741211,0.0,75.75
393,393.0,,,548.7,2021-07-21 03:45:17,long,548.7,2021-07-21 03:46:01,APARINDS,554.25,0.0,553.5499877929688
394,394.0,,,510.6,2021-07-21 03:45:17,long,510.6,2021-07-21 03:46:01,WESTLIFE,515.9000244140625,0.0,516.0
395,395.0,,,63.35,2021-07-21 03:45:17,long,63.35,2021-07-21 03:46:01,GULFPETRO,64.69999694824219,0.0,64.69999694824219
396,396.0,,,175.1,2021-07-21 03:45:17,long,175.1,2021-07-21 03:46:01,GUFICBIO,177.75,0.0,177.6999969482422
397,397.0,,,170.8,2021-07-21 03:45:17,long,170.8,2021-07-21 03:46:01,ASTRAMICRO,171.14999389648438,0.0,171.0
398,398.0,,,109.15,2021-07-21 03:45:17,long,109.15,2021-07-21 03:46:01,WELENT,110.0,0.0,109.9000015258789
399,399.0,,,118.45,2021-07-21 03:45:17,long,118.45,2021-07-21 03:46:01,NTPC,119.1500015258789,0.0,119.1500015258789
400,400.0,,,74.7,2021-07-21 03:45:18,long,74.7,2021-07-21 03:46:01,DWARKESH,75.0,0.0,75.0999984741211
401,401.0,,,118.55,2021-07-21 03:45:18,short,118.55,2021-07-21 03:46:01,XCHANGING,122.25,0.0,122.4000015258789
402,402.0,,,682.0,2021-07-21 03:45:18,long,682.0,2021-07-21 03:46:01,JSWSTEEL,689.2000122070312,0.0,689.1500244140625
403,403.0,,,98.15,2021-07-21 03:45:18,short,98.15,2021-07-21 03:46:01,VISHAL,96.6500015258789,0.0,96.3000030517578
404,404.0,,,142.8,2021-07-21 03:45:18,long,142.8,2021-07-21 03:46:01,WELCORP,143.89999389648438,0.0,143.89999389648438
405,405.0,,,210.65,2021-07-21 03:45:18,long,210.65,2021-07-21 03:46:01,JKPAPER,214.8999938964844,0.0,214.8999938964844
406,406.0,,,368.1,2021-07-21 03:45:18,long,368.1,2021-07-21 03:46:01,GRANULES,372.0,0.0,371.7000122070313
407,407.0,,,92.2,2021-07-21 03:45:18,long,92.2,2021-07-21 03:46:01,GEOJITFSL,93.0,0.0,92.9499969482422
408,408.0,,,68.35,2021-07-21 03:45:18,long,68.35,2021-07-21 03:46:01,GENUSPOWER,67.5999984741211,0.0,67.5
409,409.0,,,38.05,2021-07-21 03:45:18,long,38.05,2021-07-21 03:46:01,NECLIFE,38.79999923706055,0.0,38.84999847412109
410,410.0,,,49.55,2021-07-21 03:45:18,long,49.55,2021-07-21 03:46:01,SPLIL,50.0,0.0,49.79999923706055
411,411.0,,,580.8,2021-07-21 03:45:18,long,580.8,2021-07-21 03:46:01,GOLDIAM,587.0,0.0,587.0
412,412.0,,,397.65,2021-07-21 03:45:18,long,397.65,2021-07-21 03:46:01,RML,409.0,0.0,408.8999938964844
413,413.0,,,197.8,2021-07-21 03:45:18,short,197.8,2021-07-21 03:46:01,AURIONPRO,199.4499969482422,0.0,199.8000030517578
414,414.0,,,102.5,2021-07-21 03:45:18,long,102.5,2021-07-21 03:46:01,DOLAT,103.8499984741211,0.0,103.5
415,415.0,,,265.2,2021-07-21 03:45:18,long,265.2,2021-07-21 03:46:01,SWSOLAR,268.6000061035156,0.0,268.5
416,416.0,,,135.15,2021-07-21 03:45:18,long,135.15,2021-07-21 03:46:01,SORILINFRA,137.5,0.0,137.0500030517578
417,417.0,,,187.9,2021-07-21 03:45:18,long,187.9,2021-07-21 03:46:01,TRIVENI,187.8999938964844,0.0,187.8999938964844
418,418.0,,,293.3,2021-07-21 03:45:18,long,293.3,2021-07-21 03:46:01,QUICKHEAL,294.29998779296875,0.0,294.8999938964844
419,419.0,,,82.6,2021-07-21 03:45:18,long,82.6,2021-07-21 03:46:01,ROHLTD,83.8499984741211,0.0,84.19999694824219
420,420.0,,,63.85,2021-07-21 03:45:18,long,63.85,2021-07-21 03:46:01,JAGRAN,64.5,0.0,64.5
421,421.0,,,299.9,2021-07-21 03:45:18,long,299.9,2021-07-21 03:46:01,INOXLEISUR,303.1499938964844,0.0,303.3500061035156
422,422.0,,,71.75,2021-07-21 03:45:18,long,71.75,2021-07-21 03:46:01,SADBHAV,72.6500015258789,0.0,72.69999694824219
423,423.0,,,257.0,2021-07-21 03:45:18,short,257.0,2021-07-21 03:46:01,INDOTECH,245.4499969482422,0.0,245.4499969482422
424,424.0,,,153.65,2021-07-21 03:45:18,long,153.65,2021-07-21 03:46:01,M&MFIN,154.75,0.0,154.89999389648438
425,425.0,,,35.35,2021-07-21 03:45:18,long,35.35,2021-07-21 03:46:01,VAKRANGEE,35.650001525878906,0.0,35.70000076293945
426,426.0,,,277.7,2021-07-21 03:45:20,long,277.7,2021-07-21 03:46:01,BHAGERIA,278.75,0.0,278.75
427,427.0,,,182.2,2021-07-21 03:45:20,short,182.2,2021-07-21 03:46:01,RSYSTEMS,181.9499969482422,0.0,182.1999969482422
428,428.0,,,127.8,2021-07-21 03:45:20,long,127.8,2021-07-21 03:46:01,EMKAY,129.5,0.0,129.0
429,429.0,,,169.4,2021-07-21 03:45:20,long,169.4,2021-07-21 03:46:01,KAMDHENU,172.4499969482422,0.0,172.25
430,430.0,,,58.5,2021-07-21 03:45:20,long,58.5,2021-07-21 03:46:01,PIONEEREMB,59.29999923706055,0.0,59.150001525878906
431,431.0,,,701.45,2021-07-21 03:45:20,short,701.45,2021-07-21 03:46:01,JKLAKSHMI,702.5999755859375,0.0,700.0
432,432.0,,,157.5,2021-07-21 03:45:20,long,157.5,2021-07-21 03:46:01,ALLCARGO,159.3000030517578,0.0,160.60000610351562
433,433.0,,,64.85,2021-07-21 03:45:20,long,64.85,2021-07-21 03:46:01,MUNJALAU,66.0999984741211,0.0,65.75
434,434.0,,,276.25,2021-07-21 03:45:20,short,276.25,2021-07-21 03:46:01,VIDHIING,260.45001220703125,0.0,260.04998779296875
435,435.0,,,228.35,2021-07-21 03:45:20,long,228.35,2021-07-21 03:46:01,ACE,231.3000030517578,0.0,231.5
436,436.0,,,142.75,2021-07-21 03:45:20,long,142.75,2021-07-21 03:46:01,SELAN,143.0,0.0,142.8000030517578
437,437.0,,,102.15,2021-07-21 03:45:20,long,102.15,2021-07-21 03:46:01,JMFINANCIL,104.3000030517578,0.0,104.3000030517578
438,438.0,,,146.15,2021-07-21 03:45:20,short,146.15,2021-07-21 03:46:01,ELECON,145.5,0.0,145.64999389648438
439,439.0,,,184.35,2021-07-21 03:45:20,short,184.35,2021-07-21 03:46:01,GEECEE,187.5,0.0,185.5
440,440.0,,,162.45,2021-07-21 03:45:20,long,162.45,2021-07-21 03:46:01,GATI,163.0500030517578,0.0,163.0
441,441.0,,,772.35,2021-07-21 03:45:20,long,772.35,2021-07-21 03:46:01,FIEMIND,774.9000244140625,0.0,776.3499755859375
442,442.0,,,64.35,2021-07-21 03:45:20,long,64.35,2021-07-21 03:46:01,INSPIRISYS,64.3499984741211,0.0,64.3499984741211
443,443.0,,,364.2,2021-07-21 03:45:20,long,364.2,2021-07-21 03:46:01,GESHIP,364.1499938964844,0.0,364.1499938964844
444,444.0,,,76.4,2021-07-21 03:45:20,long,76.4,2021-07-21 03:46:01,DAAWAT,77.0999984741211,0.0,77.0999984741211
445,445.0,,,91.35,2021-07-21 03:45:20,long,91.35,2021-07-21 03:46:01,RUCHIRA,93.6999969482422,0.0,93.75
446,446.0,,,608.15,2021-07-21 03:45:20,long,608.15,2021-07-21 03:46:01,SOBHA,607.0,0.0,606.9000244140625
447,447.0,,,451.35,2021-07-21 03:45:20,long,451.35,2021-07-21 03:46:01,VENUSREM,453.7999877929688,0.0,452.8500061035156
448,448.0,,,135.3,2021-07-21 03:45:20,long,135.3,2021-07-21 03:46:01,JINDRILL,135.3000030517578,0.0,135.4499969482422
449,449.0,,,158.75,2021-07-21 03:45:20,long,158.75,2021-07-21 03:46:01,BANCOINDIA,159.25,0.0,159.5
450,450.0,,,156.05,2021-07-21 03:45:20,long,156.05,2021-07-21 03:46:01,HIRECT,157.0,0.0,158.35000610351562
451,451.0,,,129.15,2021-07-21 03:45:20,long,129.15,2021-07-21 03:46:01,CREST,129.14999389648438,0.0,129.14999389648438
452,452.0,,,260.65,2021-07-21 03:45:20,long,260.65,2021-07-21 03:46:01,PLASTIBLEN,262.45001220703125,0.0,261.8999938964844
453,453.0,,,59.95,2021-07-21 03:45:20,long,59.95,2021-07-21 03:46:01,NFL,60.45000076293945,0.0,60.45000076293945
454,454.0,,,556.2,2021-07-21 03:45:20,long,556.2,2021-07-21 03:46:01,JASH,568.0,0.0,572.6500244140625
455,455.0,,,171.55,2021-07-21 03:45:20,long,171.55,2021-07-21 03:46:01,LUMAXTECH,173.8000030517578,0.0,174.0500030517578
456,456.0,,,689.9,2021-07-21 03:45:20,long,689.9,2021-07-21 03:46:01,IGPL,684.75,0.0,684.7000122070312
457,457.0,,,405.0,2021-07-21 03:45:20,long,405.0,2021-07-21 03:46:01,SIYSIL,406.3500061035156,0.0,405.75
458,458.0,,,49.2,2021-07-21 03:45:20,short,49.2,2021-07-21 03:46:01,AUTOIND,47.900001525878906,0.0,48.04999923706055
459,459.0,,,50.05,2021-07-21 03:45:20,long,50.05,2021-07-21 03:46:01,NETWORK18,50.34999847412109,0.0,50.29999923706055
460,460.0,,,589.9,2021-07-21 03:45:22,long,589.9,2021-07-21 03:46:01,TIIL,600.6500244140625,0.0,607.0
461,461.0,,,332.7,2021-07-21 03:45:22,long,332.7,2021-07-21 03:46:01,ORIENTBELL,336.04998779296875,0.0,336.0
462,462.0,,,302.15,2021-07-21 03:45:22,long,302.15,2021-07-21 03:46:01,SEQUENT,304.3999938964844,0.0,303.6000061035156
463,463.0,,,216.7,2021-07-21 03:45:22,long,216.7,2021-07-21 03:46:01,FSL,221.3999938964844,0.0,220.75
464,464.0,,,52.0,2021-07-21 03:45:22,long,52.0,2021-07-21 03:46:01,HSCL,52.25,0.0,52.29999923706055
465,465.0,,,120.0,2021-07-21 03:45:22,long,120.0,2021-07-21 03:46:01,GANESHHOUC,119.8499984741211,0.0,119.8499984741211
466,466.0,,,263.35,2021-07-21 03:45:22,long,263.35,2021-07-21 03:46:01,LAOPALA,266.0,0.0,265.79998779296875
467,467.0,,,141.8,2021-07-21 03:45:22,long,141.8,2021-07-21 03:46:01,JKTYRE,142.89999389648438,0.0,142.75
468,468.0,,,202.15,2021-07-21 03:45:22,long,202.15,2021-07-21 03:46:01,NAHARPOLY,204.4499969482422,0.0,204.3999938964844
469,469.0,,,154.2,2021-07-21 03:45:22,long,154.2,2021-07-21 03:46:01,IBREALEST,157.5,0.0,157.64999389648438
470,470.0,,,284.2,2021-07-21 03:45:22,long,284.2,2021-07-21 03:46:01,KIRLFER,284.45001220703125,0.0,284.45001220703125
471,471.0,,,265.25,2021-07-21 03:45:22,short,265.25,2021-07-21 03:46:01,NCLIND,266.29998779296875,0.0,266.6000061035156
472,472.0,,,837.55,2021-07-21 03:45:22,long,837.55,2021-07-21 03:46:01,PHOENIXLTD,853.9000244140625,0.0,853.9000244140625
473,473.0,,,67.9,2021-07-21 03:45:22,long,67.9,2021-07-21 03:46:01,AROGRANITE,68.69999694824219,0.0,68.69999694824219
474,474.0,,,499.95,2021-07-21 03:45:22,long,499.95,2021-07-21 03:46:01,BFUTILITIE,504.0,0.0,504.0
475,475.0,,,315.0,2021-07-21 03:45:22,long,315.0,2021-07-21 03:46:01,SRHHYPOLTD,320.0,0.0,320.0
476,476.0,,,300.45,2021-07-21 03:45:22,long,300.45,2021-07-21 03:46:01,ALPHAGEO,307.75,0.0,308.04998779296875
477,477.0,,,69.35,2021-07-21 03:45:22,long,69.35,2021-07-21 03:46:01,WEBELSOLAR,70.9000015258789,0.0,70.9000015258789
478,478.0,,,755.95,2021-07-21 03:45:22,long,755.95,2021-07-21 03:46:01,INSECTICID,763.5999755859375,0.0,767.25
479,479.0,,,57.35,2021-07-21 03:45:22,long,57.35,2021-07-21 03:46:01,MCDHOLDING,56.5,0.0,56.5
480,480.0,,,380.0,2021-07-21 03:45:22,long,380.0,2021-07-21 03:46:01,GOACARBON,384.3999938964844,0.0,383.0499877929688
481,481.0,,,81.9,2021-07-21 03:45:22,long,81.9,2021-07-21 03:46:01,TIMETECHNO,82.4000015258789,0.0,82.3499984741211
482,482.0,,,322.4,2021-07-21 03:45:22,long,322.4,2021-07-21 03:46:01,DLF,325.70001220703125,0.0,325.8500061035156
483,483.0,,,84.2,2021-07-21 03:45:22,long,84.2,2021-07-21 03:46:01,NELCAST,84.6500015258789,0.0,85.0
484,484.0,,,121.05,2021-07-21 03:45:22,long,121.05,2021-07-21 03:46:01,V2RETAIL,124.6999969482422,0.0,125.25
485,485.0,,,83.8,2021-07-21 03:45:22,long,83.8,2021-07-21 03:46:01,TARMAT,85.55000305175781,0.0,85.5999984741211
486,486.0,,,65.15,2021-07-21 03:45:22,long,65.15,2021-07-21 03:46:01,ADSL,67.0,0.0,67.0
487,487.0,,,88.05,2021-07-21 03:45:22,long,88.05,2021-07-21 03:46:01,OMAXE,90.0999984741211,0.0,90.0999984741211
488,488.0,,,61.05,2021-07-21 03:45:22,long,61.05,2021-07-21 03:46:01,TAKE,62.25,0.0,62.29999923706055
489,489.0,,,103.85,2021-07-21 03:45:22,long,103.85,2021-07-21 03:46:01,PURVA,106.3499984741211,0.0,106.0500030517578
490,490.0,,,239.75,2021-07-21 03:45:24,long,239.75,2021-07-21 03:46:01,MAHINDCIE,239.8000030517578,0.0,239.4499969482422
491,491.0,,,1054.45,2021-07-21 03:45:24,long,1054.45,2021-07-21 03:46:01,MOTILALOFS,1066.0,0.0,1059.050048828125
492,492.0,,,83.8,2021-07-21 03:45:24,long,83.8,2021-07-21 03:46:01,MANGCHEFER,83.9000015258789,0.0,84.0
493,493.0,,,174.4,2021-07-21 03:45:24,long,174.4,2021-07-21 03:46:01,DELTACORP,175.0,0.0,175.0
494,494.0,,,146.75,2021-07-21 03:45:24,long,146.75,2021-07-21 03:46:01,RELIGARE,149.25,0.0,148.0
495,495.0,,,88.75,2021-07-21 03:45:24,long,88.75,2021-07-21 03:46:01,EDELWEISS,89.3499984741211,0.0,89.30000305175781
496,496.0,,,231.7,2021-07-21 03:45:24,long,231.7,2021-07-21 03:46:01,KOLTEPATIL,234.8500061035156,0.0,234.3500061035156
497,497.0,,,169.95,2021-07-21 03:45:24,long,169.95,2021-07-21 03:46:01,JYOTHYLAB,170.0,0.0,170.0
498,498.0,,,313.2,2021-07-21 03:45:24,long,313.2,2021-07-21 03:46:01,BRIGADE,318.95001220703125,0.0,318.54998779296875
499,499.0,,,64.15,2021-07-21 03:45:24,long,64.15,2021-07-21 03:46:01,BGRENERGY,64.30000305175781,0.0,64.3499984741211
500,500.0,,,185.7,2021-07-21 03:45:24,short,185.7,2021-07-21 03:46:01,ARIES,175.5,0.0,175.0500030517578
501,501.0,,,247.0,2021-07-21 03:45:24,long,247.0,2021-07-21 03:46:01,PPAP,244.75,0.0,243.9499969482422
502,502.0,,,76.0,2021-07-21 03:45:24,long,76.0,2021-07-21 03:46:01,BIRLAMONEY,77.05000305175781,0.0,77.05000305175781
503,503.0,,,207.2,2021-07-21 03:45:24,long,207.2,2021-07-21 03:46:01,JKIL,208.6499938964844,0.0,209.6499938964844
504,504.0,,,65.2,2021-07-21 03:45:24,long,65.2,2021-07-21 03:46:01,CORDSCABLE,66.0,0.0,65.80000305175781
505,505.0,,,137.65,2021-07-21 03:45:24,long,137.65,2021-07-21 03:46:01,ONMOBILE,136.5,0.0,137.5
506,506.0,,,170.2,2021-07-21 03:45:24,long,170.2,2021-07-21 03:46:01,HERCULES,172.75,0.0,173.0
507,507.0,,,174.05,2021-07-21 03:45:24,long,174.05,2021-07-21 03:46:01,IRB,174.25,0.0,174.39999389648438
508,508.0,,,76.4,2021-07-21 03:45:24,long,76.4,2021-07-21 03:46:01,GSS,76.80000305175781,0.0,76.80000305175781
509,509.0,,,237.6,2021-07-21 03:45:24,long,237.6,2021-07-21 03:46:01,NAHARCAP,237.0,0.0,236.5
510,510.0,,,249.9,2021-07-21 03:45:24,long,249.9,2021-07-21 03:46:01,VGUARD,250.1999969482422,0.0,250.0
511,511.0,,,202.55,2021-07-21 03:45:24,long,202.55,2021-07-21 03:46:01,DHANI,206.6499938964844,0.0,206.6999969482422
512,512.0,,,319.7,2021-07-21 03:45:24,long,319.7,2021-07-21 03:46:01,EIHAHOTELS,324.0,0.0,325.5
513,513.0,,,613.8,2021-07-21 03:45:24,long,613.8,2021-07-21 03:46:01,NESCO,617.0,0.0,618.0499877929688
514,514.0,,,222.0,2021-07-21 03:45:24,long,222.0,2021-07-21 03:46:01,HCG,223.8999938964844,0.0,224.1000061035156
515,515.0,,,77.85,2021-07-21 03:45:24,long,77.85,2021-07-21 03:46:01,BHARATWIRE,77.80000305175781,0.0,77.80000305175781
516,516.0,,,132.55,2021-07-21 03:45:24,long,132.55,2021-07-21 03:46:01,MMP,132.9499969482422,0.0,134.0
517,517.0,,,570.75,2021-07-21 03:45:24,long,570.75,2021-07-21 03:46:01,KIRIINDUS,577.5999755859375,0.0,576.4000244140625
518,518.0,,,155.5,2021-07-21 03:45:26,long,155.5,2021-07-21 03:46:01,VINYLINDIA,156.10000610351562,0.0,156.10000610351562
519,519.0,,,70.65,2021-07-21 03:45:26,long,70.65,2021-07-21 03:46:01,KOKUYOCMLN,71.3499984741211,0.0,71.30000305175781
520,520.0,,,121.55,2021-07-21 03:45:26,long,121.55,2021-07-21 03:46:01,EQUITAS,122.0500030517578,0.0,122.6999969482422
521,521.0,,,177.0,2021-07-21 03:45:26,long,177.0,2021-07-21 03:46:01,DPWIRES,183.9499969482422,0.0,183.3500061035156
522,522.0,,,195.95,2021-07-21 03:45:26,long,195.95,2021-07-21 03:46:01,JOCIL,197.5,0.0,197.8999938964844
523,523.0,,,86.5,2021-07-21 03:45:26,long,86.5,2021-07-21 03:46:01,ALKALI,86.80000305175781,0.0,86.4000015258789
524,524.0,,,138.4,2021-07-21 03:45:26,long,138.4,2021-07-21 03:46:01,TATAMTRDVR,139.3000030517578,0.0,139.3000030517578
525,525.0,,,102.05,2021-07-21 03:45:26,long,102.05,2021-07-21 03:46:01,MAWANASUG,102.1500015258789,0.0,102.1500015258789
526,526.0,,,47.9,2021-07-21 03:45:26,long,47.9,2021-07-21 03:46:01,HINDNATGLS,48.0,0.0,48.0
527,527.0,,,138.3,2021-07-21 03:45:26,long,138.3,2021-07-21 03:46:01,PARAGMILK,138.39999389648438,0.0,138.14999389648438
528,528.0,,,572.05,2021-07-21 03:45:26,short,572.05,2021-07-21 03:46:01,ALBERTDAVD,594.9500122070312,0.0,594.1500244140625
529,529.0,,,128.7,2021-07-21 03:45:26,long,128.7,2021-07-21 03:46:01,BLS,130.0,0.0,129.75
530,530.0,,,304.55,2021-07-21 03:45:26,long,304.55,2021-07-21 03:46:01,MHRIL,304.0,0.0,303.75
531,531.0,,,460.8,2021-07-21 03:45:26,long,460.8,2021-07-21 03:46:01,ASALCBR,462.0,0.0,461.7000122070313
532,532.0,,,96.0,2021-07-21 03:45:26,long,96.0,2021-07-21 03:46:01,MOLDTECH,97.0,0.0,97.0
533,533.0,,,766.55,2021-07-21 03:45:26,long,766.55,2021-07-21 03:46:01,QUESS,764.2999877929688,0.0,764.1500244140625
534,534.0,,,51.5,2021-07-21 03:45:26,long,51.5,2021-07-21 03:46:01,DEN,52.5,0.0,52.400001525878906
535,535.0,,,661.75,2021-07-21 03:45:26,short,661.75,2021-07-21 03:46:01,SHILPAMED,647.0,0.0,646.75
536,536.0,,,632.05,2021-07-21 03:45:26,long,632.05,2021-07-21 03:46:01,SARDAEN,639.0,0.0,639.0
537,537.0,,,133.9,2021-07-21 03:45:26,long,133.9,2021-07-21 03:46:01,REFEX,134.6999969482422,0.0,134.4499969482422
538,538.0,,,153.05,2021-07-21 03:45:26,long,153.05,2021-07-21 03:46:01,DLINKINDIA,154.4499969482422,0.0,154.60000610351562
539,539.0,,,201.55,2021-07-21 03:45:26,short,201.55,2021-07-21 03:46:01,JSWENERGY,199.3999938964844,0.0,199.3999938964844
540,540.0,,,109.05,2021-07-21 03:45:26,long,109.05,2021-07-21 03:46:01,DBCORP,110.6999969482422,0.0,110.5500030517578
541,541.0,,,136.8,2021-07-21 03:45:26,long,136.8,2021-07-21 03:46:01,HINDCOPPER,138.25,0.0,138.1999969482422
542,542.0,,,474.3,2021-07-21 03:45:26,short,474.3,2021-07-21 03:46:01,SUVENPHAR,474.3500061035156,0.0,474.5
543,543.0,,,49.5,2021-07-21 03:45:26,long,49.5,2021-07-21 03:46:01,MMTC,50.150001525878906,0.0,50.09999847412109
544,544.0,,,127.0,2021-07-21 03:45:26,long,127.0,2021-07-21 03:46:01,TRF,125.0,0.0,124.4000015258789
545,545.0,,,399.35,2021-07-21 03:45:26,long,399.35,2021-07-21 03:46:01,ADVENZYMES,402.2999877929688,0.0,402.4500122070313
546,546.0,,,93.8,2021-07-21 03:45:26,long,93.8,2021-07-21 03:46:01,MINDTECK,93.1500015258789,0.0,93.6500015258789
547,547.0,,,53.0,2021-07-21 03:45:26,long,53.0,2021-07-21 03:46:01,DEEPENR,53.0,0.0,53.0
548,548.0,,,298.55,2021-07-21 03:45:26,long,298.55,2021-07-21 03:46:01,SPAL,291.20001220703125,0.0,292.95001220703125
549,549.0,,,468.15,2021-07-21 03:45:26,long,468.15,2021-07-21 03:46:01,LGBBROSLTD,464.6499938964844,0.0,467.6000061035156
550,550.0,,,204.15,2021-07-21 03:45:27,long,204.15,2021-07-21 03:46:01,RBLBANK,204.6999969482422,0.0,205.1499938964844
551,551.0,,,112.75,2021-07-21 03:45:27,long,112.75,2021-07-21 03:46:01,ISFT,114.3499984741211,0.0,114.25
552,552.0,,,253.5,2021-07-21 03:45:27,long,253.5,2021-07-21 03:46:01,CUPID,256.1000061035156,0.0,256.1000061035156
553,553.0,,,517.4,2021-07-21 03:45:27,short,517.4,2021-07-21 03:46:01,GNA,517.5999755859375,0.0,518.7999877929688
554,554.0,,,604.8,2021-07-21 03:45:27,long,604.8,2021-07-21 03:46:01,ICICIPRULI,609.9000244140625,0.0,610.1500244140625
555,555.0,,,87.85,2021-07-21 03:45:27,long,87.85,2021-07-21 03:46:01,MARATHON,87.8499984741211,0.0,87.8499984741211
556,556.0,,,147.0,2021-07-21 03:45:27,long,147.0,2021-07-21 03:46:01,VERTOZ,148.39999389648438,0.0,148.10000610351562
557,557.0,,,397.2,2021-07-21 03:45:27,long,397.2,2021-07-21 03:46:01,KSL,397.0,0.0,397.5499877929688
558,558.0,,,129.4,2021-07-21 03:45:27,long,129.4,2021-07-21 03:46:01,PIONDIST,131.85000610351562,0.0,131.9499969482422
559,559.0,,,52.35,2021-07-21 03:45:27,long,52.35,2021-07-21 03:46:01,CMICABLES,52.29999923706055,0.0,52.20000076293945
560,560.0,,,90.9,2021-07-21 03:45:27,long,90.9,2021-07-21 03:46:01,HMVL,91.5,0.0,91.5
561,561.0,,,109.8,2021-07-21 03:45:27,long,109.8,2021-07-21 03:46:01,BLISSGVS,110.9499969482422,0.0,110.75
562,562.0,,,79.3,2021-07-21 03:45:27,long,79.3,2021-07-21 03:46:01,TERASOFT,80.3499984741211,0.0,80.55000305175781
563,563.0,,,397.7,2021-07-21 03:45:27,long,397.7,2021-07-21 03:46:01,ITDC,402.0,0.0,402.0
564,564.0,,,136.3,2021-07-21 03:45:27,long,136.3,2021-07-21 03:46:01,HISARMETAL,138.14999389648438,0.0,139.25
565,565.0,,,214.85,2021-07-21 03:45:27,long,214.85,2021-07-21 03:46:01,BOROLTD,215.8500061035156,0.0,215.8500061035156
566,566.0,,,281.7,2021-07-21 03:45:27,long,281.7,2021-07-21 03:46:01,BAJAJCON,283.04998779296875,0.0,282.5
567,567.0,,,95.25,2021-07-21 03:45:27,long,95.25,2021-07-21 03:46:01,PRICOLLTD,97.0,0.0,96.8499984741211
568,568.0,,,104.35,2021-07-21 03:45:27,long,104.35,2021-07-21 03:46:01,GPPL,103.9499969482422,0.0,104.3499984741211
569,569.0,,,303.05,2021-07-21 03:45:27,long,303.05,2021-07-21 03:46:01,SASTASUNDR,302.3999938964844,0.0,301.0
570,570.0,,,55.35,2021-07-21 03:45:27,long,55.35,2021-07-21 03:46:01,GALLISPAT,55.95000076293945,0.0,55.95000076293945
571,571.0,,,439.05,2021-07-21 03:45:27,long,439.05,2021-07-21 03:46:01,AKSHARCHEM,444.1000061035156,0.0,444.1000061035156
572,572.0,,,104.55,2021-07-21 03:45:27,long,104.55,2021-07-21 03:46:01,ASHOKA,105.6500015258789,0.0,105.4000015258789
573,573.0,,,346.85,2021-07-21 03:45:27,long,346.85,2021-07-21 03:46:01,WABAG,352.95001220703125,0.0,352.70001220703125
574,574.0,,,694.35,2021-07-21 03:45:27,long,694.35,2021-07-21 03:46:01,OBEROIRLTY,695.0,0.0,693.7000122070312
575,575.0,,,329.05,2021-07-21 03:45:27,long,329.05,2021-07-21 03:46:01,PRESTIGE,330.04998779296875,0.0,330.0
576,576.0,,,234.25,2021-07-21 03:45:27,long,234.25,2021-07-21 03:46:01,NRAIL,238.8000030517578,0.0,238.3500061035156
577,577.0,,,134.8,2021-07-21 03:45:27,long,134.8,2021-07-21 03:46:01,RESPONIND,136.35000610351562,0.0,136.5500030517578
578,578.0,,,73.45,2021-07-21 03:45:29,long,73.45,2021-07-21 03:46:01,JINDWORLD,75.0,0.0,74.9000015258789
579,579.0,,,137.8,2021-07-21 03:45:29,long,137.8,2021-07-21 03:46:01,SCHAND,137.3000030517578,0.0,137.0500030517578
580,580.0,,,49.9,2021-07-21 03:45:29,long,49.9,2021-07-21 03:46:01,BHAGYANGR,49.29999923706055,0.0,49.29999923706055
581,581.0,,,50.0,2021-07-21 03:45:29,long,50.0,2021-07-21 03:46:01,HUDCO,50.5,0.0,50.5
582,582.0,,,180.0,2021-07-21 03:45:29,long,180.0,2021-07-21 03:46:01,MOIL,183.1999969482422,0.0,182.75
583,583.0,,,448.1,2021-07-21 03:45:29,long,448.1,2021-07-21 03:46:01,PSPPROJECT,451.2999877929688,0.0,452.0499877929688
584,584.0,,,259.25,2021-07-21 03:45:29,long,259.25,2021-07-21 03:46:01,KIRLOSENG,261.29998779296875,0.0,262.29998779296875
585,585.0,,,114.8,2021-07-21 03:45:29,short,114.8,2021-07-21 03:46:01,STARCEMENT,114.0999984741211,0.0,114.1999969482422
586,586.0,,,402.75,2021-07-21 03:45:29,long,402.75,2021-07-21 03:46:01,BFINVEST,412.7000122070313,0.0,411.1499938964844
587,587.0,,,66.5,2021-07-21 03:45:29,long,66.5,2021-07-21 03:46:01,STEELXIND,66.80000305175781,0.0,67.0
588,588.0,,,334.2,2021-07-21 03:45:29,long,334.2,2021-07-21 03:46:01,MAGADSUGAR,333.8999938964844,0.0,333.70001220703125
589,589.0,,,479.65,2021-07-21 03:45:29,long,479.65,2021-07-21 03:46:01,AVADHSUGAR,478.0,0.0,479.2999877929688
